,ref_id,client_division,description,vendor,contract_value,contract_date,type,date_won,currency
1130,GM8.8,Human Resources,"Amendment # 3,Added Line 40 in the amount of $144,995.00, net of all taxes and charges, for the provision of TalentFlow annual licensing, hosting, maintenance and support services for the period from January 1, 2019 to December 31, 2019",brainhunter systems ltd,144995.0,12/18/2018,non-competitive,,CAD
1131,9462,Fleet Services,"For the provision of medium and heavy duty vehicle and equipment towing, floating and road-side assistance.",abrams towing services ltd,20377.78,12/13/2018,non-competitive,,CAD
1132,9478,Facilities Operations,Amendment - For the provision of Integrated Pest Management services at various locations.,,120000.0,12/13/2018,non-competitive,,CAD
1133,GM8.8,Information & Technology,"To add line items 100 & 110 in the total amount of $489,382.03, net of all taxes and charges, to cover the 2019 annual software support and maintenance all in accordance with the Oracle License and Service Agreement V110711 and Quotations dated November 13, 2018. ",,489382.03,12/13/2018,non-competitive,,CAD
1134,9134,Auditor General,"For the non-exclusive provision of TeamMate+Cloud-based Audit and Risk Assessment Working Paper Management Solution, licences and support services for the thirty nine (39) month period from January 1, 2019 to March 31, 2022 all in accordance with the Agreement effective January 1, 2019",wolters kluwer ltd,473291.0,12/13/2018,non-competitive,,CAD
1135,9293,"Parks, Forestry & Recreation","For the provision of the repairs, annual inspections and preventative maintenance as per warranty,requirements and manufacturer specifications as well as emergency services and repairs to the Etobicoke,Olympium pool and related equipment, located at 590 Rathburn Road, Toronto, ON.,",hollandia gardens limited oa holla pools  spas,125000.0,12/13/2018,non-competitive,,CAD
1136,9314,Engineering & Construction Services - Capital Works Delivery,"For the provision of professional design and consulting services for the Halford Avenue retaining wall project,",snclavalin gem ontario inc,114120.0,12/11/2018,non-competitive,,CAD
1137,9025,Fire Services,"Amendment # 2 -To cover the cost of additional services of software program for the period from March 22, 2018 to March 21, 2019,",,19975.0,12/10/2018,non-competitive,,CAD
1138,GM8.8,Court Services,"For the provision of the annual software support and maintenance of Liberty Recording System for the period from January 1, 2019 to December 31, 2019.",high criteria inc,40809.0,12/10/2018,non-competitive,,CAD
1139,GM8.8,Solid Waste Management Services,"For the provision of annual software support and maintenance from January 1, 2019 to December 31, 2019.",routesmart technologies inc,17219.0,12/10/2018,non-competitive,,CAD
1140,GM8.8,Information & Technology,"For the provision of software support and maintenance  for the period from January 1, 2019 to December 31, 2019",ventraq corporation,65169.0,12/10/2018,non-competitive,,CAD
1141,9344,Transportation Services,For the provision of professional services to complete the migration from client-server architecture of Navigator to the Operations Management System (OMS) of all TMC assets,applied geologics inc,58930.0,12/06/2018,non-competitive,,CAD
1142,9425,Information & Technology,the service for the support and maintenance licenses for the existing Blueprint software,blueprint software systems inc,54394.58,12/06/2018,non-competitive,,CAD
1143,GM8.8,Information & Technology,Renewal - for the 2019 Oracle Technical Support Services,,3359798.24,12/06/2018,non-competitive,,CAD
1144,9461,City Clerk's Office,For the provision of the LuraDocument PDF Computer Server Yearly Support Fee,lura tech inc,2448.0,12/06/2018,non-competitive,,CAD
1145,GM8.8,Information & Technology,"Renewal - for the 2019 annual software support and maintenance of GIS technology foundation for geospatial data management, access &,distribution",,834927.42,12/05/2018,non-competitive,,CAD
1146,GM8.8,Revenue Services,"Renewal - for the Provision of Software Support &,Maintenance for CA Harvest Software Change Manager Premium Edition",,15637.99,12/05/2018,non-competitive,,CAD
1147,9473,Integrity Commissioner,This information cannot be disclosed.,this information cannot be disclosed,100000.0,12/03/2018,non-competitive,,CAD
1148,GM8.8,Fleet Services,"Amendment to add line item 40 in the amount of $420,092.28, net of all taxes and charges, for the annual software support and maintenance of the SW application license for the period from January 1, 2019 to December 31, 2019",,420092.28,12/03/2018,non-competitive,,CAD
1149,9441,Fleet Services,"Amendment - all labour, materials, and equipment necessary to provide Warranty and Non-Warranty OEM,authorized Parts and Service on heavy duty O.E.M. Case equipment for the City of Toronto Solid,Waste Management Division, on an ""as and when required"" basis",strongco lp,100000.0,12/03/2018,non-competitive,,CAD
1150,GM8.8,Engineering & Construction Services - Engineering Services,"Amendment # 3 - For the provision of Bentley Enterprise Software Annual MLS Maintenance for the period from January 1, 2019 to December 31, 2019, ",bentley systems inc,319991.27,12/03/2018,non-competitive,,CAD
1151,GM8.8,Toronto Water,"Renewal - for the annual renewal of the software,support and maintenance for LSAP Support",,7409.0,12/03/2018,non-competitive,,CAD
1152,9406,Children’s Services,"For the provision of supply of ergonomically safe cots and storage dollies for three (3) years period from November 28, 2018 to November 27, 2021",louise kool  galt ltd,403824.63,11/29/2018,non-competitive,,CAD
1153,9451,Municipal Licensing & Standards,"Amendment - For the provision of the non-exclusive supply, all labor, tools, equipment, materials, supplies, and any and all other incidentals necessary for the Collection, Removal and Disposal of Garbage, Refuse, Junk, Litter and Debris from various Private and Public Properties for the City of Toronto's Municipal Licensing & Standards Division",stan johnson  son mtce,80000.0,11/29/2018,non-competitive,,CAD
1154,GM8.8,Fire Services,Renewal - for the annual renewal of the support and maintenance for QuotroTime System software,quatro group software systems inc,53751.4,11/29/2018,non-competitive,,CAD
1155,GM8.8,Public Health,"For the provision of Blueprint Software Systems Inc RDMS maintenance renewal, all in accordance with the signed agreement between the City of Toronto and Blueprint Software Systems Inc dated November 29, 2013.",blueprint software systems inc,31116.0,11/28/2018,non-competitive,,CAD
1156,GM8.8,Toronto Water,"Amended PO in the amount of $102,208.16, exclusive of taxes, for the annual renewal of the eDocs (OpenText products) maintenance and support from January 1, 2019 to December 31, 2019 all in accordance with Renewal Notice Reference Number RC337388 and the Amending Agreement dated October 18th, 2018.",open text corporation,102208.16,11/28/2018,non-competitive,,CAD
1157,9460,Solid Waste Management Services,"Amendment - For additional RouteSmart ArcGIS software product licenses, together with additional associated software product services.",routesmart technologies inc,27250.0,11/28/2018,non-competitive,,CAD
1158,9459,Facilities Design & Construction,"For the provision of emergency building renovations to complete time-sensitive shelter construction at 3306 Kingston Road, Toronto.",steelcore construction ltd,3250000.0,11/28/2018,non-competitive,,CAD
1159,9463,City Clerk's Office,For the provision of retrofit and install an upgraded computer console in the City - owned large format KBA printing press located at 2 Hobson.,koenig  bauer ca inc,72412.0,11/23/2018,non-competitive,,CAD
1160,9329,Transportation Services,"For the provision of maintenance services for the City owned automatic paper folding machine, Duplo,Folder 915 for the period from July 03, 2018 to July 02, 2019",,1112.52,11/22/2018,non-competitive,,CAD
1161,GM8.8,Toronto Water,"Renewal - for the 2019 Citrix Maintenance,Renewal",citrix systems inc,44200.0,11/22/2018,non-competitive,,CAD
1162,9430,Toronto Building,For the provision of S-FRAME Professional 5N LAN Annual Enhancements and Support (E&S),sframe software inc,1572.96,11/20/2018,non-competitive,,CAD
1163,GM8.8,Toronto Water,Renewal - for annual software support and maintenance for Avantis PRO,,191104.69,11/20/2018,non-competitive,,CAD
1164,9320,City Planning,"For the provision of a qualified consultant to undertake and complete noise, odour and air quality peer review for certain Site Plan applications within East Bayfront, Lower Yonge and All Central Waterfront,lands between Lower Yonge Street and York Street on an as-needed basis",golder associates ltd,192400.0,11/14/2018,non-competitive,,CAD
1165,GM8.8,Emergency Medical Services,Renewal - for the annual software support and maintenance,cad north inc,4620.0,11/14/2018,non-competitive,,CAD
1166,9356,Legal Services,This information cannot be disclosed.,this information cannot be disclosed,100000.0,11/14/2018,non-competitive,,CAD
1167,9422,Toronto Water,Amendment - for additional sealing of reservoir at the Ellesmere Reservoir.,bennett mechanical installations,16510.78,11/12/2018,non-competitive,,CAD
1168,9382,Toronto Water,"For the provision of the removal and disposal of materials to an appropriate MOECC licensed waste disposal facility as per vendor's invoice J006011 dated October 23, 2018.",gfl environmental inc,314527.5,11/12/2018,non-competitive,,CAD
1169,GM8.8,Corporate Finance,"Renewal - for the annual software support and,maintenance of the Financial Investments and Debt Management System (FIDM)",quatro group software systems inc,36715.73,11/08/2018,non-competitive,,CAD
1170,GM8.8,Information & Technology,Renewal - or the annual support and maintenance of WebMethods Software,,309152.51,11/08/2018,non-competitive,,CAD
1171,9401,Solid Waste Management Services,For the provision of labour charges for a Building Automation System (BAS) Technician,ainsworth inc,2991.6,11/06/2018,non-competitive,,CAD
1172,9374,Toronto Water,"or the provision for a change to existing licensing that involves an SAP manufacturer licence credit, that is not a SKU item or available in the open market from re-sellers.",sap canada inc,92000.0,11/06/2018,non-competitive,,CAD
1173,9374,Toronto Water,"or the provision for a change to existing licensing that involves an SAP manufacturer licence credit, that is not a SKU item or available in the open market from re-sellers.",sap canada inc,92000.0,11/06/2018,non-competitive,,CAD
1174,9417,Facilities Design & Construction,"For the non-exclusive supply of of all materials, equipment, labour and supervision required for Plumbing and related Mechanical Services, from November 1, 2018 to December 31, 2018.",active mechanical,250000.0,11/02/2018,non-competitive,,CAD
1175,GM16.7,Public Health,Renewal - for the support and maintenance of the Genesis Priority Support and Food Processor,esha research inc,2998.0,11/01/2018,non-competitive,,CAD
1176,9378,Office of Emergency Management,For the purpose of continuing the use of the Emergency Notification System to notify City Staff and other individuals in the event of an emergency or other situations requiring rapid dissemination of information as required by the Office of Emergency Management (OEM).,rave wireless inc,16681.0,10/30/2018,non-competitive,,CAD
1177,9413,"Parks, Forestry & Recreation","Renewal - For the provision of professional ice monitoring services at Grenadier Pond in High Park, located at 1873 Bloor Street West, Toronto",geniglace inc,109293.0,10/30/2018,non-competitive,,CAD
1178,GM12.5,City Planning,For the provision of proprietary geographic information system (GIS) software licenses,,2815.0,10/30/2018,non-competitive,,CAD
1179,9347,Fire Services,"For the provision of 460Fire upgrade all in accordance with the Doron Proforma Invoice No. 51282 and with the signed Agreement effective October 29, 2018.",doron fire systems,49651.0,10/29/2018,non-competitive,,CAD
1180,9405,Facilities Operations,"Amendment - for property survey,services for Old City Hall",csp architects inc,10560.0,10/29/2018,non-competitive,,CAD
1181,9359,Facilities Design & Construction,"For the provision of Professional Services to undertake and establish a Family Shelter at 2669-2671 Islington Avenue and 5, 7 and 9 Wardlaw Crescent, Toronto all in accordance with the Agreement dated October 10, 2018.",workshop architecture inc,494100.0,10/29/2018,non-competitive,,CAD
1182,GM8.8,Information & Technology,"Renewal - for the provision of,the annual renewal of the Open Enterprise Server Support & Maintenance",,1231774.03,10/26/2018,non-competitive,,CAD
1183,9387,Fleet Services,"For the provision of the non-exclusive supply of all labour, materials and equipment necessary to provide Warranty and Non-Warranty, O.E.M. authorized Parts and Service on heavy duty O.E.M. Volvo Equipment for the City of Toronto's Solid Waste Management Division.",strongco limited partnership,50000.0,10/23/2018,non-competitive,,CAD
1184,9389,Facilities Operations,"For the supply, delivery, labour of all materials required for the removal and disposal of solid waste.",gfl environmental inc,120000.0,10/19/2018,non-competitive,,CAD
1185,9358,Information & Technology,For the provision of consultation that took place to discuss findings from Toronto City Hall UPS Preventative Maintenance report.,state group inc,442.13,10/19/2018,non-competitive,,CAD
1186,GM8.8,Corporate Security,"For SBN Support and,Maintenance",innovative business software inc,16772.0,10/22/2018,non-competitive,,CAD
1187,PW20.2,Toronto Water,"For the provision of exclusive parts, software and maintenance for General Electric PLC for the period,ending December 31, 2018",gescan,85417.62,10/22/2018,non-competitive,,CAD
1188,PW20.2,Toronto Water,"For the provision of exclusive parts and maintenance for General Electric SCADA Software for the period,ending December 31, 2018,",,88941.03,10/22/2018,non-competitive,,CAD
1189,GM27.7,Information & Technology,"For the provision of professional services to implement SAP proprietary software SuccessFactors solution for the Enterprise Wide Transformation Projects: Organizational Management and SAP Security and eRecruitment and Onboarding all in accordance with Amendment No. 36, effective June 7, 2018, to the Software End-user Value licence and Implementation Services Agreement dated December 18, 1998.",sap canada inc,2317704.0,10/17/2018,non-competitive,,CAD
1190,9330,Solid Waste Management Services,"For the provision of waste collection calendars to all residents living in Toronto, including multi-residential units.",millenium printing inc,9976.0,10/10/2018,non-competitive,,CAD
1191,9375,Municipal Licensing & Standards,"For the provision of  four half-day sessions repeated four (4) times for MLS staff, including consultation and design materials all in accordance with Invoice No. 18-02-011.",st stephens community house,9975.0,10/10/2018,non-competitive,,CAD
1192,9227,Human Resources,"For the provision of Corporate eLearning Services for the period from May 2, 2018 to May 1, 2019, all in accordance with the signed Amending Agreement between the City of Toronto and Flint Learning Solutions dated May 1, 2018. This is a bridging contract to the Contract #47019089 (relating to competitive call No.9114-14-7130).",flint learning solutions inc,100000.0,05/02/2018,non-competitive,,CAD
1193,9226,Human Resources,"For the provision of Corporate eLearning Services for the period from May 2, 2018 to May 1, 2019, all in accordance with the signed Amending Agreement between the City of Toronto and Yardstick Software Inc. dated May 1, 2018. This is a bridging contract to contract # 47019087 (relating to competitive call No. 9114-14-7130).",yardstick software inc,100000.0,05/02/2018,non-competitive,,CAD
1194,9269,"Shelter, Support & Housing Administration","For the provision of goods and services related to the 2018 Street Needs Assessment event involving printing, sorting and kit building all in accordance with the invoice dated April 18, 2018.",sira print inc,15017.7,06/28/2018,non-competitive,,CAD
1195,9288,Children’s Services,"For the provision of elevating device maintenance for the period from July 1, 2018 to December 31, 2018 all in accordance with the terms, conditions and pricing of Blanket Contract 47017555 and Kone Inc. bid submitted in response to RFQ 6718-13-3024. ",kone inc,10368.0,07/01/2018,non-competitive,,CAD
1196,9304,Legal Services,For the provision of legal services in respect of the negotiation of agreements relating to the legal structure for the free ownership by the City.,robins appleby llp,70000.0,07/20/2018,non-competitive,,CAD
1197,9304,Legal Services,For the provision of legal services in respect of the negotiation of agreements relating to the legal structure for the freehold ownership by the City.,robins appleby llp,70000.0,07/20/2018,non-competitive,,CAD
1198,9342,Facilities Operations,"For the provision of construction services for Low Voltage Switchgear Commissioning at Union Station,located at 65 Front ST. West, Toronto, Ontario",kudlakbaird 1982 limited,293022.64,09/21/2018,non-competitive,,CAD
1199,GM8.8,Public Health,"Renewal - for the annual renewal of the support,and maintenance for the IBM software",,56778.0,09/20/2018,non-competitive,,CAD
1200,9335,Solid Waste Management Services,For the provision of the rental of two (2) sweepers for an one (1) year term,accessories machinery limited,208800.0,09/20/2018,non-competitive,,CAD
1201,9237,Facilities Operations,"For the non-exclusive provision of  Moving Services to various locations throughout the City of Toronto for the Facilities Management Division and other City Divisions as and when required for the period from June 1, 2018 to November 30, 2018.",amj campbell toronto,500000.0,06/01/2018,non-competitive,,CAD
1202,9139,Information & Technology,"Provision of a quantitative and qualitative baseline security review and gap analysis to define the current state and future state of Cyber Security for the City's information systems, data and information security environment all in accordance with the Agreement effective August 17, 2018.",kpmg llp,400000.0,09/17/2018,non-competitive,,CAD
1203,GM8.8,Toronto Water,"Amended PO to add line item 30 in the amount of $50,720.00, net of all taxes, for the annual software support and maintenance of LIMS software for the period from from September 30, 2018 to September 29, 2018 all in accordance with Quote No. MRI0000055 and with the Software License and Services Agreement dated the 12th day of October, 2000.",labware inc,50720.0,09/30/2018,non-competitive,,CAD
1204,GM8.8,Fire Services,"Amended Purchase Order to add Line Item 30 for the provision of subscription services for Darkhorse Diagnostics Application & Station Locator/Development Analyzer model including support and maintenance of the application tools, monthly cleaning and upload of customer data and customer success adoption support for the period from August 1, 2018 to July 31, 2019.",darkhorse analytics inc,137917.0,08/01/2018,non-competitive,,CAD
1205,GM8.8,Information & Technology,"Amended PO to add Line Item 50 in the amount of $610.00, exclusive of taxes, for the 2018 Toronto Water ArcGIS Desktop Basic Single Use Secondary Maintenance all in accordance with the signed agreement dated October 26, 2006 and Invoice # 90126111.",esri canada ltd,610.0,09/13/2018,non-competitive,,CAD
1206,9343,Human Resources,"For the provision of one year Linkedin Solution that includes Career page, 12 Slots, 3 Recruiter Licenses, 4 Recruiter Lite Licenses all in accordance with and Traffic Driver Ads all in accordance with the Agreement signed August 24, 2018.",linkedin,88877.6,09/17/2018,non-competitive,,CAD
1207,9353,Municipal Licensing & Standards,"For the provision of the services to inspect and remove cockroaches, mice and bed bugs at a,Multi-Tenant/Rooming House at 31 Homewood Ave",,7725.0,09/17/2018,non-competitive,,CAD
1208,9178,Transportation Services,"For the provision of a qualified consultant to provide the professional consulting services needed to support the City during the Hearing of Necessity related to the Steeles/Stouffville GO Grade Separation,Environmental Assessment",lea consulting ltd,40425.0,09/13/2018,non-competitive,,CAD
1209,9338,"Shelter, Support & Housing Administration","For the provision of the services of a licensed professional to submit verified plans and engineering,drawings for building permit in the construction of the new barrier free women's washroom including,shower facilities at O'Neill House, 319 Church Street",chu architects inc,13000.0,09/13/2018,non-competitive,,CAD
1210,9164,Fleet Services,"For the provision of the non-exclusive supply and delivery of labour, materials and equipment necessary to provide warranty and non-warranty Original Equipment Manufacturer (OEM) authorized parts and services to Trecan snowmelters as and when required by the City's Fleet Services Division",trecan combustion limited,60000.0,09/10/2018,non-competitive,,CAD
1211,9322,Toronto Water,"For the provision of the supply of two SolarBee SB5000v20 machines to be installed in the Upper and,Lower Spring Creek Ponds.",h2o logics inc,121512.0,09/05/2018,non-competitive,,CAD
1212,9361,Court Services,For the provision of Collection Services for the Court Services Division,,86261.98,09/05/2018,non-competitive,,CAD
1213,9362,Court Services,For the provision of Collection Services for the Court Services Division,partners in credit inc,126371.22,09/05/2018,non-competitive,,CAD
1214,9363,Court Services,For the provision of Collection Services for the Court Services Division,commercial credit adjusters ltd,134185.3,09/05/2018,non-competitive,,CAD
1215,9365,Court Services,For the provision of Collection Services for the Court Services Division,852515 ontario limited oa action,119808.31,09/04/2018,non-competitive,,CAD
1216,9360,Court Services,For the provision of Collection Services for the Court Services Division,cbv collection services ltd,156384.38,09/04/2018,non-competitive,,CAD
1217,9364,Court Services,For the provision of Collection Services for the Court Services Division,global credit  collection inc,98242.81,09/04/2018,non-competitive,,CAD
1218,9366,Court Services,For the provision of Collection Services for the Court Services Division,,119808.31,09/04/2018,non-competitive,,CAD
1219,GM16.8,Information & Technology,For the provision of the supply of cloud products,,294015.0,08/31/2018,non-competitive,,CAD
1220,GM8.8,Information & Technology,"Renewal - for the annual software support and,maintenance of Crystal Reports software for Clusters B and C from December 29, 2018 to December 28,,2019",,81062.85,08/30/2018,non-competitive,,CAD
1221,9333,Public Health,For the provision of the services to promote the benefits of physical activity through the use of an app for the City's Open Streets TO events,carrot insights,58034.93,08/28/2018,non-competitive,,CAD
1222,GM8.8,311 Toronto,"Amendment - For the annual software support and,maintenance of Squiz Funnelback Documents and Squiz Matrix Software.",verint americas inc,356038.49,08/24/2018,non-competitive,,CAD
1223,9302,City Clerk's Office,"For the provision of the service to configure, migrate, train and provide support and maintenance services for the EZ Office Inventory system",ez web enterprises inc,17828.0,08/24/2018,non-competitive,,CAD
1224,9286,Fleet Services,"For the provision of the non-exclusive supply of Tire Repairs, Installation and Road Service for on and,off-road vehicles and equipment owned and operated by the City of Toronto, Fleet Services and other,various Divisions within the City on an as and when required basis",jf tire service inc,455023.0,08/17/2018,non-competitive,,CAD
1225,9245,Information & Technology,For the provision of the Target Training International (TTI) assessment services,leadership insight inc,6350.0,08/14/2018,non-competitive,,CAD
1226,9257,City Planning,"For the provision of the services in connection with the development of a Zero Emissions Training,Program",,53500.0,08/10/2018,non-competitive,,CAD
1227,9321,Municipal Licensing & Standards,"For the provision of the non-exclusive supply, all labor, tools, equipment, materials, supplies, and any and all other incidentals necessary for the Collection, Removal and Disposal of Garbage, Refuse, Junk, Litter and Debris from various Private and Public Properties for the City of Toronto's Municipal Licensing & Standards Division",stan johnson  son mtce,100000.0,08/08/2018,non-competitive,,CAD
1228,CD29.8,Facilities Operations,"For the emergency provision of the Design-build of three (3) temporary respite facilities at locations to be selected by the City of Toronto all in accordance with the Agreement dated June 13, 2018.",blt construction services inc,7497814.22,06/13/2018,non-competitive,,CAD
1229,GM8.8,"Social Development, Finance & Administration","Amendment - for the provision of additional work to,complete software and configuration changes and provide assistance and verification of CCI Application,running on a new Server",quatro group software systems inc,4330.0,08/01/2018,non-competitive,,CAD
1230,GM8.8,Information & Technology,"Amendment - or GitHub Team Plan (Annual Diamond),for the period from June 15, 2018 to June 14, 2019",github inc,5400.0,08/01/2018,non-competitive,,CAD
1231,9240,Purchasing & Materials Management,"For the provision of the goods of FireAde 2000 foam, Class A & B Concentrate (Part No. FA2-005) on a,non-exclusive basis",aj stone company ltd,97800.0,08/01/2018,non-competitive,,CAD
1232,9315,Purchasing & Materials Management,"Amendment - For the non-exclusive provision of Accessible Pedestrian Signals, Pushbuttons and Central Control Units",tacel ltd,401302.0,07/20/2018,non-competitive,,CAD
1233,9279,Transportation Services,For the cancellation fee of the installation of a destination parklet,,5825.0,07/20/2018,non-competitive,,CAD
1234,GM8.5,City Clerk's Office,"Amendment - For development & unit testing of,migration scripts (foundational data, four business units).",open text corporation,91420.0,07/18/2018,non-competitive,,CAD
1235,9213,Facilities Operations,"For the non-exclusive supply, delivery, installation, warranty of comprehensive maintenance service of,elevating devices for the City of Toronto's various divisions.",schindler elevator corporation,116999.85,07/17/2018,non-competitive,,CAD
1236,9261,Facilities Operations,For the provision of non-exclusive comprehensive maintenance services for night (9) elevators at Toronto Police Headquarters located at 40 College Street,,118220.0,07/17/2018,non-competitive,,CAD
1237,9312,Toronto Water,"Amendment - for the provision of Software AG,product support and maintenance",,65055.52,07/16/2018,non-competitive,,CAD
1238,GM28.15,"Parks, Forestry & Recreation","For the provision of the equestrian services for the City's summer Horseback Riding Camp Program at the,Claireville Conservation Area",claireville ranch,43785.0,07/16/2018,non-competitive,,CAD
1239,9303,Public Health,"For the provision of ACC Technical Services Inc's TPHBookings.ca licenses, hosting and maintenance",acc technical services inc,52350.0,07/13/2018,non-competitive,,CAD
1240,9299,City Clerk's Office,Amendment - To purchase two (2) additional software licences including three (3) years licence subscription fees,resolve software group pty ltd,7881.0,07/11/2018,non-competitive,,CAD
1241,9252,Facilities Design & Construction,"For the supply, delivery, setting-in-place, installation and removal of any debris of new Artopex Uni-T workstations, components and accessories or approved fully compatible with the original Artopex Uni-T equivalent, including availability of all the parts to various locations throughout the City of Toronto, for the Facilities and Real Estate Division, DCAP and other City Divisions as and when required",mayhew inc,500000.0,07/10/2018,non-competitive,,CAD
1242,9250,Facilities Design & Construction,"For the provision of the supply, delivery, setting-in-place, installation and removal of any debris of new,Herman-Miller Action Office (AO) Series workstations, components and accessories or approved fully compatible with the original Herman-Miller Action Office (AO) Series equivalent, including availability of all the parts to various locations throughout the City of Toronto, for the Facilities and Real Estate Division, DCAP and other City Divisions as and when required",,500000.0,07/10/2018,non-competitive,,CAD
1243,9236,Facilities Design & Construction,"For the provision of the supply of all labour, materials and equipment necessary to provide Minor Move Requests within Various City of Toronto Divisions, on an ""as and when"" required basis",guardian van lines limited,275000.0,07/09/2018,non-competitive,,CAD
1244,9277,City Clerk's Office,"For the provision of annual support and maintenance for the Election Services staffing and warehouse,systems",,81488.75,07/06/2018,non-competitive,,CAD
1245,9287,City Clerk's Office,"For the provision of the design, print, packaging and delivery of approximately 2.8 million election ballots,for the 2018 general election",,392000.0,07/06/2018,non-competitive,,CAD
1246,9253,Corporate Security,"Amendment - For the provision of emergency guard services operating 24 hours a day, seven days a week, to cover the extended services for three,months.",primary response inc,121650.4,07/04/2018,non-competitive,,CAD
1247,9263,"Parks, Forestry & Recreation","For the provision of Supply of seed, plugs and rooted cuttings",ball seed  ball superior,132835.69,06/29/2018,non-competitive,,CAD
1248,9283,City Clerk's Office,"Amendment - To decrease the value in the amount of $1,692. For the provision of the support and maintenance for the WebGENCAT database",eloquent systems inc,-1692.0,06/22/2018,non-competitive,,CAD
1249,GM8.8,Information & Technology,"Renewal - for the Canada Address Directory software fee for the period from April 1, 2018 to March 31, 2019",,3333.0,06/22/2018,non-competitive,,CAD
1250,9233,"Shelter, Support & Housing Administration","For the provision of the non-exclusive supply, delivery, installation, warranty of comprehensive,maintenance service of elevating devices for the City of Toronto's various divisions for the period from July 01, 2018 to December 31, 2018",kone inc,50000.0,06/21/2018,non-competitive,,CAD
1251,9225,Municipal Licensing & Standards,"For the provision of Collection, Removal, Shredding and Recycling of Confidential Paper from the City of,Toronto for the period from April 03, 2018 to June 30, 2018",cascades recovery inc,618.0,06/18/2018,non-competitive,,CAD
1252,9196,Revenue Services,"For the provision of Licence for use of iLOOKABOUT's Real Property Tax Analytic application (""RPTA"") for,the period from January 1, 2018 to December 31, 2018",ilookabout inc,79609.0,06/15/2018,non-competitive,,CAD
1253,9278,Fleet Services,"Amendment - Provision of all labour, materials, and equipment necessary to provide Warranty and Non-Warranty OEM authorized Parts and Service on heavy duty O.E.M. Case equipment for the City of Toronto Solid Waste Management Division, on an ""as and when required"" basis",strongco lp,155665.6,06/13/2018,non-competitive,,CAD
1254,9235,Facilities Operations,"For the provision of supply and installation of video screen at Council Chambers located at 100 Queen,Street West, Toronto, Ontario",applied electronics ltd,117066.78,06/08/2018,non-competitive,,CAD
1255,9191,Information & Technology,"Provision of consultant services to support the City's development of a technology strategy and roadmap all in accordance with the Agreement made May 1, 2018.",gartner canada,430000.0,06/07/2018,non-competitive,,CAD
1256,9170,Toronto Water,"For the provision of Smart Cover Sewer Monitoring Units for a period of 6 months, with an option to purchase the units at a discounted price or uninstall and return them, all in accordance with the Proposal dated November 23, 2017 (Proposal Reference: 11701rev2).",link utility technologies inc,133325.0,06/07/2018,non-competitive,,CAD
1257,9239,Fleet Services,"For the provision of the non-exclusive supply of all labour, parts, equipment, transportation, materials and supplies necessary to Inspect and Recap Solid Rubber Tires used on Off-Road Equipment operated by the City of Toronto, Fleet Services Division on an as required basis",benson tire,450000.0,06/07/2018,non-competitive,,CAD
1258,9189,Fleet Services,"For the provision of the non-exclusive supply of all labour, materials and equipment necessary to provide,Warranty and Non-Warranty, O.E.M. authorized Parts and Service on heavy duty O.E.M. Volvo Equipment,for the City of Toronto's Solid Waste Management Division, on an as and when required basis.",strongco limited partnership,450000.0,05/28/2018,non-competitive,,CAD
1259,9117,Toronto Water,For the provision of the spare parts for one of the travelling bridges at the Ashbridges Bay Treatment Plant installed on Primary Tanks 7 and 8,evoqua water technologies llc,461251.0,05/28/2018,non-competitive,,CAD
1260,9260,Toronto Water,"For the provision of one-time emergency supply and delivery of sealing of concrete joints at Ellesmere,Reservoir",bennett mechanical installations,97700.0,05/25/2018,non-competitive,,CAD
1261,9246,Toronto Water,"For the provision of one-time emergency repairs to the exterior of Richview Reservoir (located at 551,Martin Grove Rd., Etobicoke)",ainsworth inc,313950.0,05/24/2018,non-competitive,,CAD
1262,9232,Economic Development & Culture,For the provision of the consulting services to assess the potential impacts of various financial tools and other City initiatives on non-residential development patterns in Toronto,hemson consulting ltd,20370.0,05/24/2018,non-competitive,,CAD
1263,9208,Solid Waste Management Services,For the provision of mailing out calendars to residential above commercial customers that were not on mailing list for the 2018 Waste Management Collection Calendars,millenium printing inc,1100.0,05/22/2018,non-competitive,,CAD
1264,9216,Facilities Design & Construction,"For the provision of the services of a consultant for Rehabilitation of the North Facing Dock Wall in the,Western Channel, 5 Eireann Quay, Toronto, Ontario",,445051.25,05/17/2018,non-competitive,,CAD
1265,9204,Facilities Operations,"For the provision of Integrated Pest Management Services at various locations for the City of Toronto's Facilities Management Division for the period from April 1, 2018 to September 30, 2018 all in accordance with your bid submitted in response to Request for Quotation (RFQ) No. 7002-13-7002 and with the Extension Agreement dated March 28, 2018.",citron hygine lp,20000.0,04/01/2018,non-competitive,,CAD
1266,GM8.8,Information & Technology,"For the provision of support and maintenance for the period from May 1, 2018 to April 30, 2019",,658623.0,05/11/2018,non-competitive,,CAD
1267,9183,Fleet Services,"For the provision of the non-exclusive supply of all labour, materials and equipment necessary to provide,Warranty and Non-Warranty, O.E.M. authorized Parts and Service on heavy duty O.E.M. New Holland,Equipment for the City of Toronto's Solid Waste Management Division, on an as and when required basis",strongco lp,75000.0,05/11/2018,non-competitive,,CAD
1268,9221,City Planning,"For the provision of consultant to provide project management and planning input into the completion of,amendments to the King-Spadina Secondary Plan",coombs helen,10250.0,05/07/2018,non-competitive,,CAD
